,Step_Time(s),Time(h),Current(A),Voltage(V),Cycle,Step_Index,Discharge_Capacity(Ah),Charge_Capacity(Ah)
545,32640.0,9.066666666666666,-0.1666666666666666,3.830764505406813,0.0,2.0,0.0,1.180555555555548
546,32700.0,9.083333333333334,-0.1666666666666666,3.831413576939536,0.0,2.0,0.0,1.1833333333333258
547,32760.0,9.1,-0.1666666666666666,3.832064964717461,0.0,2.0,0.0,1.1861111111111036
548,32820.0,9.116666666666667,-0.1666666666666666,3.832718692641477,0.0,2.0,0.0,1.1888888888888816
549,32880.0,9.133333333333333,-0.1666666666666666,3.8333747843253487,0.0,2.0,0.0,1.1916666666666593
550,32940.0,9.15,-0.1666666666666666,3.834033263056399,0.0,2.0,0.0,1.194444444444437
551,33000.0,9.166666666666666,-0.1666666666666666,3.834694151548595,0.0,2.0,0.0,1.197222222222215
552,33060.0,9.183333333333334,-0.1666666666666666,3.8353574721862578,0.0,2.0,0.0,1.1999999999999929
553,33120.0,9.2,-0.1666666666666666,3.836023246894618,0.0,2.0,0.0,1.2027777777777706
554,33180.0,9.216666666666669,-0.1666666666666666,3.8366914971089696,0.0,2.0,0.0,1.2055555555555486
555,33240.0,9.233333333333333,-0.1666666666666666,3.837362243814024,0.0,2.0,0.0,1.2083333333333264
556,33300.0,9.25,-0.1666666666666666,3.8380355073334464,0.0,2.0,0.0,1.2111111111111041
557,33360.0,9.266666666666667,-0.1666666666666666,3.8387113074083015,0.0,2.0,0.0,1.2138888888888821
558,33420.0,9.283333333333331,-0.1666666666666666,3.8393896632240567,0.0,2.0,0.0,1.21666666666666
559,33480.0,9.3,-0.1666666666666666,3.840070593362468,0.0,2.0,0.0,1.219444444444438
560,33540.0,9.316666666666666,-0.1666666666666666,3.840754115515716,0.0,2.0,0.0,1.2222222222222157
561,33600.0,9.333333333333334,-0.1666666666666666,3.841440246764176,0.0,2.0,0.0,1.2249999999999934
562,33660.0,9.35,-0.1666666666666666,3.8421290034261273,0.0,2.0,0.0,1.2277777777777714
563,33720.0,9.366666666666667,-0.1666666666666666,3.84282040102116,0.0,2.0,0.0,1.2305555555555492
564,33780.0,9.383333333333333,-0.1666666666666666,3.843514454314412,0.0,2.0,0.0,1.233333333333327
565,33840.0,9.4,-0.1666666666666666,3.844211177075326,0.0,2.0,0.0,1.236111111111105
566,33900.0,9.416666666666666,-0.1666666666666666,3.844910582167933,0.0,2.0,0.0,1.2388888888888827
567,33960.0,9.433333333333334,-0.1666666666666666,3.8456126815824416,0.0,2.0,0.0,1.2416666666666605
568,34020.0,9.45,-0.1666666666666666,3.846317486381388,0.0,2.0,0.0,1.2444444444444385
569,34080.0,9.466666666666669,-0.1666666666666666,3.84702500637562,0.0,2.0,0.0,1.2472222222222162
570,34140.0,9.483333333333333,-0.1666666666666666,3.8477352504440994,0.0,2.0,0.0,1.249999999999994
571,34200.0,9.5,-0.1666666666666666,3.848448226365652,0.0,2.0,0.0,1.252777777777772
572,34260.0,9.516666666666667,-0.1666666666666666,3.849163940781348,0.0,2.0,0.0,1.2555555555555498
573,34320.0,9.533333333333331,-0.1666666666666666,3.849882399249302,0.0,2.0,0.0,1.2583333333333275
574,34380.0,9.55,-0.1666666666666666,3.850603605976192,0.0,2.0,0.0,1.2611111111111055
575,34440.0,9.566666666666666,-0.1666666666666666,3.8513275639263664,0.0,2.0,0.0,1.2638888888888833
576,34500.0,9.583333333333334,-0.1666666666666666,3.852054274864452,0.0,2.0,0.0,1.266666666666661
577,34560.0,9.6,-0.1666666666666666,3.8527837393017466,0.0,2.0,0.0,1.269444444444439
578,34620.0,9.616666666666667,-0.1666666666666666,3.8535159561391255,0.0,2.0,0.0,1.2722222222222168
579,34680.0,9.633333333333333,-0.1666666666666666,3.85425092303811,0.0,2.0,0.0,1.2749999999999948
580,34740.0,9.65,-0.1666666666666666,3.85498863624103,0.0,2.0,0.0,1.2777777777777726
581,34800.0,9.666666666666666,-0.1666666666666666,3.855729090539916,0.0,2.0,0.0,1.2805555555555503
582,34860.0,9.683333333333334,-0.1666666666666666,3.85647227934992,0.0,2.0,0.0,1.2833333333333283
583,34920.0,9.7,-0.1666666666666666,3.857218194421048,0.0,2.0,0.0,1.286111111111106
584,34980.0,9.716666666666669,-0.1666666666666666,3.857966825975041,0.0,2.0,0.0,1.2888888888888839
585,35040.0,9.733333333333333,-0.1666666666666666,3.858718162767542,0.0,2.0,0.0,1.2916666666666619
586,35100.0,9.75,-0.1666666666666666,3.85947219204326,0.0,2.0,0.0,1.2944444444444396
587,35160.0,9.766666666666667,-0.1666666666666666,3.8602288991550298,0.0,2.0,0.0,1.2972222222222174
588,35220.0,9.783333333333331,-0.1666666666666666,3.860988267995292,0.0,2.0,0.0,1.2999999999999954
589,35280.0,9.8,-0.1666666666666666,3.861750280813848,0.0,2.0,0.0,1.3027777777777731
590,35340.0,9.816666666666666,-0.1666666666666666,3.862514918202663,0.0,2.0,0.0,1.305555555555551
591,35400.0,9.833333333333334,-0.1666666666666666,3.863282159196864,0.0,2.0,0.0,1.308333333333329
592,35460.0,9.85,-0.1666666666666666,3.8640519809771727,0.0,2.0,0.0,1.3111111111111067
593,35520.0,9.866666666666667,-0.1666666666666666,3.864824359043628,0.0,2.0,0.0,1.3138888888888844
594,35580.0,9.883333333333333,-0.1666666666666666,3.865599267306184,0.0,2.0,0.0,1.3166666666666624
595,35640.0,9.9,-0.1666666666666666,3.866376678057824,0.0,2.0,0.0,1.3194444444444402
596,35700.0,9.916666666666666,-0.1666666666666666,3.867156561581635,0.0,2.0,0.0,1.322222222222218
597,35760.0,9.933333333333334,-0.1666666666666666,3.8679388866489193,0.0,2.0,0.0,1.324999999999996
598,35820.0,9.95,-0.1666666666666666,3.868723620344392,0.0,2.0,0.0,1.3277777777777737
599,35880.0,9.966666666666669,-0.1666666666666666,3.8695107280755416,0.0,2.0,0.0,1.3305555555555517
600,35940.0,9.983333333333333,-0.1666666666666666,3.870300173708393,0.0,2.0,0.0,1.3333333333333295
601,36000.0,10.0,-0.1666666666666666,3.871091919271468,0.0,2.0,0.0,1.3361111111111073
602,36060.0,10.016666666666667,-0.1666666666666666,3.87188592517243,0.0,2.0,0.0,1.3388888888888852
603,36120.0,10.033333333333331,-0.1666666666666666,3.872682150323081,0.0,2.0,0.0,1.341666666666663
604,36180.0,10.05,-0.1666666666666666,3.8734805521371865,0.0,2.0,0.0,1.3444444444444408
605,36240.0,10.066666666666666,-0.1666666666666666,3.874281086136852,0.0,2.0,0.0,1.3472222222222188
606,36300.0,10.083333333333334,-0.1666666666666666,3.8750837065168406,0.0,2.0,0.0,1.3499999999999965
607,36360.0,10.1,-0.1666666666666666,3.8758883659843937,0.0,2.0,0.0,1.3527777777777743
608,36420.0,10.116666666666667,-0.1666666666666666,3.876695015797525,0.0,2.0,0.0,1.3555555555555523
609,36480.0,10.133333333333333,-0.1666666666666666,3.877503605937285,0.0,2.0,0.0,1.35833333333333
610,36540.0,10.15,-0.1666666666666666,3.8783140848209983,0.0,2.0,0.0,1.3611111111111078
611,36600.0,10.166666666666666,-0.1666666666666666,3.879126399561188,0.0,2.0,0.0,1.3638888888888858
612,36660.0,10.183333333333334,-0.1666666666666666,3.87994049612458,0.0,2.0,0.0,1.3666666666666636
613,36720.0,10.2,-0.1666666666666666,3.880756319355415,0.0,2.0,0.0,1.3694444444444414
614,36780.0,10.216666666666669,-0.1666666666666666,3.881573812588433,0.0,2.0,0.0,1.3722222222222193
615,36840.0,10.233333333333333,-0.1666666666666666,3.8823929182690455,0.0,2.0,0.0,1.3749999999999971
616,36900.0,10.25,-0.1666666666666666,3.88321357780906,0.0,2.0,0.0,1.377777777777775
617,36960.0,10.266666666666667,-0.1666666666666666,3.8840357316509766,0.0,2.0,0.0,1.3805555555555529
618,37020.0,10.283333333333331,-0.1666666666666666,3.884859319470322,0.0,2.0,0.0,1.3833333333333306
619,37080.0,10.3,-0.1666666666666666,3.885684279899933,0.0,2.0,0.0,1.3861111111111086
620,37140.0,10.316666666666666,-0.1666666666666666,3.88651055082152,0.0,2.0,0.0,1.3888888888888864
621,37200.0,10.333333333333334,-0.1666666666666666,3.8873380695497777,0.0,2.0,0.0,1.3916666666666642
622,37260.0,10.35,-0.1666666666666666,3.888166772874185,0.0,2.0,0.0,1.3944444444444422
623,37320.0,10.366666666666667,-0.1666666666666666,3.888996596679817,0.0,2.0,0.0,1.39722222222222
624,37380.0,10.383333333333333,-0.1666666666666666,3.8898274766023193,0.0,2.0,0.0,1.3999999999999977
625,37440.0,10.4,-0.1666666666666666,3.890659347893789,0.0,2.0,0.0,1.4027777777777757
626,37500.0,10.416666666666666,-0.1666666666666666,3.891492145502279,0.0,2.0,0.0,1.4055555555555534
627,37560.0,10.433333333333334,-0.1666666666666666,3.892325804289476,0.0,2.0,0.0,1.4083333333333312
628,37620.0,10.45,-0.1666666666666666,3.893160258761546,0.0,2.0,0.0,1.4111111111111092
629,37680.0,10.466666666666669,-0.1666666666666666,3.893995443375413,0.0,2.0,0.0,1.413888888888887
630,37740.0,10.483333333333333,-0.1666666666666666,3.894831292731741,0.0,2.0,0.0,1.4166666666666647
631,37800.0,10.5,-0.1666666666666666,3.8956677416216663,0.0,2.0,0.0,1.4194444444444427
632,37860.0,10.516666666666667,-0.1666666666666666,3.896504724651463,0.0,2.0,0.0,1.4222222222222205
633,37920.0,10.533333333333331,-0.1666666666666666,3.8973421769036194,0.0,2.0,0.0,1.4249999999999983
634,37980.0,10.55,-0.1666666666666666,3.8981800338022574,0.0,2.0,0.0,1.4277777777777763
635,38040.0,10.566666666666666,-0.1666666666666666,3.899018231191909,0.0,2.0,0.0,1.430555555555554
636,38100.0,10.583333333333334,-0.1666666666666666,3.8998567055511217,0.0,2.0,0.0,1.433333333333332
637,38160.0,10.6,-0.1666666666666666,3.900695393721856,0.0,2.0,0.0,1.4361111111111098
638,38220.0,10.616666666666667,-0.1666666666666666,3.9015342332086553,0.0,2.0,0.0,1.4388888888888876
639,38280.0,10.633333333333333,-0.1666666666666666,3.902373162361277,0.0,2.0,0.0,1.4416666666666655
640,38340.0,10.65,-0.1666666666666666,3.903212120410735,0.0,2.0,0.0,1.4444444444444433
641,38400.0,10.666666666666666,-0.1666666666666666,3.904051047092285,0.0,2.0,0.0,1.447222222222221
642,38460.0,10.683333333333334,-0.1666666666666666,3.9048898832825136,0.0,2.0,0.0,1.449999999999999
643,38520.0,10.7,-0.1666666666666666,3.905728570853413,0.0,2.0,0.0,1.4527777777777768
644,38580.0,10.716666666666669,-0.1666666666666666,3.9065670527347858,0.0,2.0,0.0,1.4555555555555546
645,38640.0,10.733333333333333,-0.1666666666666666,3.907405273105296,0.0,2.0,0.0,1.4583333333333326
646,38700.0,10.75,-0.1666666666666666,3.908243177113709,0.0,2.0,0.0,1.4611111111111104
647,38760.0,10.766666666666667,-0.1666666666666666,3.9090807111512698,0.0,2.0,0.0,1.4638888888888881
648,38820.0,10.783333333333331,-0.1666666666666666,3.909917823007719,0.0,2.0,0.0,1.4666666666666661
649,38880.0,10.8,-0.1666666666666666,3.9107544618844,0.0,2.0,0.0,1.4694444444444439
650,38940.0,10.816666666666666,-0.1666666666666666,3.911590578013048,0.0,2.0,0.0,1.4722222222222217
651,39000.0,10.833333333333334,-0.1666666666666666,3.9124261232441615,0.0,2.0,0.0,1.4749999999999996
652,39060.0,10.85,-0.1666666666666666,3.91326105088352,0.0,2.0,0.0,1.4777777777777774
653,39120.0,10.866666666666667,-0.1666666666666666,3.9140953157279545,0.0,2.0,0.0,1.4805555555555552
654,39180.0,10.883333333333333,-0.1666666666666666,3.914928874221692,0.0,2.0,0.0,1.4833333333333332
655,39240.0,10.9,-0.1666666666666666,3.915761684167952,0.0,2.0,0.0,1.486111111111111
656,39300.0,10.916666666666666,-0.1666666666666666,3.916593704962098,0.0,2.0,0.0,1.488888888888889
657,39360.0,10.933333333333334,-0.1666666666666666,3.917424897712204,0.0,2.0,0.0,1.4916666666666667
658,39420.0,10.95,-0.1666666666666666,3.918255225224191,0.0,2.0,0.0,1.4944444444444445
659,39480.0,10.966666666666669,-0.1666666666666666,3.919084651619666,0.0,2.0,0.0,1.4972222222222225
660,39540.0,10.983333333333333,-0.1666666666666666,3.919913142860704,0.0,2.0,0.0,1.5000000000000002
661,39600.0,11.0,-0.1666666666666666,3.9207406665697033,0.0,2.0,0.0,1.502777777777778
662,39660.0,11.016666666666667,-0.1666666666666666,3.921567192036253,0.0,2.0,0.0,1.505555555555556
663,39720.0,11.033333333333331,-0.1666666666666666,3.922392690335294,0.0,2.0,0.0,1.5083333333333337
664,39780.0,11.05,-0.1666666666666666,3.923217134034106,0.0,2.0,0.0,1.5111111111111115
665,39840.0,11.066666666666666,-0.1666666666666666,3.924040497382787,0.0,2.0,0.0,1.5138888888888895
666,39900.0,11.083333333333334,-0.1666666666666666,3.924862756399079,0.0,2.0,0.0,1.5166666666666673
667,39960.0,11.1,-0.1666666666666666,3.925683888828366,0.0,2.0,0.0,1.519444444444445
668,40020.0,11.116666666666667,-0.1666666666666666,3.926503873769128,0.0,2.0,0.0,1.522222222222223
669,40080.0,11.133333333333333,-0.1666666666666666,3.927322692129802,0.0,2.0,0.0,1.5250000000000008
670,40140.0,11.15,-0.1666666666666666,3.928140326439169,0.0,2.0,0.0,1.5277777777777786
671,40200.0,11.166666666666666,-0.1666666666666666,3.928956760829156,0.0,2.0,0.0,1.5305555555555566
672,40260.0,11.183333333333334,-0.1666666666666666,3.929771981118973,0.0,2.0,0.0,1.5333333333333343
673,40320.0,11.2,-0.1666666666666666,3.930585974527137,0.0,2.0,0.0,1.536111111111112
674,40380.0,11.216666666666669,-0.1666666666666666,3.931398729823327,0.0,2.0,0.0,1.53888888888889
675,40440.0,11.233333333333333,-0.1666666666666666,3.932210237383672,0.0,2.0,0.0,1.5416666666666679
676,40500.0,11.25,-0.1666666666666666,3.93302048913375,0.0,2.0,0.0,1.5444444444444458
677,40560.0,11.266666666666667,-0.1666666666666666,3.93382947819296,0.0,2.0,0.0,1.5472222222222236
678,40620.0,11.283333333333331,-0.1666666666666666,3.9346371992670255,0.0,2.0,0.0,1.5500000000000014
679,40680.0,11.3,-0.1666666666666666,3.9354436484593194,0.0,2.0,0.0,1.5527777777777794
680,40740.0,11.316666666666666,-0.1666666666666666,3.936248823238448,0.0,2.0,0.0,1.5555555555555571
681,40800.0,11.333333333333334,-0.1666666666666666,3.93705272249678,0.0,2.0,0.0,1.558333333333335
682,40860.0,11.35,-0.1666666666666666,3.9378553462784898,0.0,2.0,0.0,1.561111111111113
683,40920.0,11.366666666666667,-0.1666666666666666,3.938656695900757,0.0,2.0,0.0,1.5638888888888907
684,40980.0,11.383333333333333,-0.1666666666666666,3.939456773988701,0.0,2.0,0.0,1.5666666666666684
685,41040.0,11.4,-0.1666666666666666,3.9402555844112586,0.0,2.0,0.0,1.5694444444444464
686,41100.0,11.416666666666666,-0.1666666666666666,3.94105313195498,0.0,2.0,0.0,1.5722222222222242
687,41160.0,11.433333333333334,-0.1666666666666666,3.941849422659976,0.0,2.0,0.0,1.575000000000002
688,41220.0,11.45,-0.1666666666666666,3.94264446364228,0.0,2.0,0.0,1.57777777777778
689,41280.0,11.466666666666669,-0.1666666666666666,3.943438263055535,0.0,2.0,0.0,1.5805555555555577
690,41340.0,11.483333333333333,-0.1666666666666666,3.944230830133097,0.0,2.0,0.0,1.5833333333333355
691,41400.0,11.5,-0.1666666666666666,3.94502217494121,0.0,2.0,0.0,1.5861111111111135
692,41460.0,11.516666666666667,-0.1666666666666666,3.945812308478165,0.0,2.0,0.0,1.5888888888888912
693,41520.0,11.533333333333331,-0.1666666666666666,3.9466012426977097,0.0,2.0,0.0,1.591666666666669
694,41580.0,11.55,-0.1666666666666666,3.9473889904464303,0.0,2.0,0.0,1.594444444444447
695,41640.0,11.566666666666666,-0.1666666666666666,3.948175565174265,0.0,2.0,0.0,1.5972222222222248
696,41700.0,11.583333333333334,-0.1666666666666666,3.948960981222624,0.0,2.0,0.0,1.6000000000000028
697,41760.0,11.6,-0.1666666666666666,3.949745253665232,0.0,2.0,0.0,1.6027777777777805
698,41820.0,11.616666666666667,-0.1666666666666666,3.950528398271216,0.0,2.0,0.0,1.6055555555555583
699,41880.0,11.633333333333333,-0.1666666666666666,3.951310431538389,0.0,2.0,0.0,1.6083333333333363
700,41940.0,11.65,-0.1666666666666666,3.952091370477061,0.0,2.0,0.0,1.611111111111114
701,42000.0,11.666666666666666,-0.1666666666666666,3.952871232694222,0.0,2.0,0.0,1.6138888888888918
702,42060.0,11.683333333333334,-0.1666666666666666,3.953650036412091,0.0,2.0,0.0,1.6166666666666698
703,42120.0,11.7,-0.1666666666666666,3.954427800412792,0.0,2.0,0.0,1.6194444444444476
704,42180.0,11.716666666666669,-0.1666666666666666,3.955204543788698,0.0,2.0,0.0,1.6222222222222253
705,42240.0,11.733333333333333,-0.1666666666666666,3.955980286190616,0.0,2.0,0.0,1.6250000000000033
706,42300.0,11.75,-0.1666666666666666,3.9567550476909057,0.0,2.0,0.0,1.627777777777781
707,42360.0,11.766666666666667,-0.1666666666666666,3.957528848752472,0.0,2.0,0.0,1.6305555555555589
708,42420.0,11.783333333333331,-0.1666666666666666,3.958301710258216,0.0,2.0,0.0,1.6333333333333369
709,42480.0,11.8,-0.1666666666666666,3.959073653327188,0.0,2.0,0.0,1.6361111111111146
710,42540.0,11.816666666666666,-0.1666666666666666,3.95984469938858,0.0,2.0,0.0,1.6388888888888924
711,42600.0,11.833333333333334,-0.1666666666666666,3.9606148701994215,0.0,2.0,0.0,1.6416666666666704
712,42660.0,11.85,-0.1666666666666666,3.961384187799359,0.0,2.0,0.0,1.6444444444444482
713,42720.0,11.866666666666667,-0.1666666666666666,3.962152674300181,0.0,2.0,0.0,1.647222222222226
714,42780.0,11.883333333333333,-0.1666666666666666,3.962920352100432,0.0,2.0,0.0,1.650000000000004
715,42840.0,11.9,-0.1666666666666666,3.9636872437714503,0.0,2.0,0.0,1.6527777777777817
716,42900.0,11.916666666666666,-0.1666666666666666,3.964453372034044,0.0,2.0,0.0,1.6555555555555597
717,42960.0,11.933333333333334,-0.1666666666666666,3.965218759786777,0.0,2.0,0.0,1.6583333333333374
718,43020.0,11.95,-0.1666666666666666,3.965983429953064,0.0,2.0,0.0,1.6611111111111152
719,43080.0,11.966666666666669,-0.1666666666666666,3.966747405547766,0.0,2.0,0.0,1.6638888888888932
720,43140.0,11.983333333333333,-0.1666666666666666,3.9675107096958167,0.0,2.0,0.0,1.666666666666671
721,43200.0,12.0,-0.1666666666666666,3.9682733655975193,0.0,2.0,0.0,1.6694444444444487
722,43260.0,12.016666666666667,-0.1666666666666666,3.969035396354012,0.0,2.0,0.0,1.6722222222222267
723,43320.0,12.033333333333331,-0.1666666666666666,3.969796825153266,0.0,2.0,0.0,1.6750000000000045
724,43380.0,12.05,-0.1666666666666666,3.970557675177416,0.0,2.0,0.0,1.6777777777777823
725,43440.0,12.066666666666666,-0.1666666666666666,3.971317969587104,0.0,2.0,0.0,1.6805555555555602
726,43500.0,12.083333333333334,-0.1666666666666666,3.972077731549471,0.0,2.0,0.0,1.683333333333338
727,43560.0,12.1,-0.1666666666666666,3.972836984112961,0.0,2.0,0.0,1.6861111111111158
728,43620.0,12.116666666666667,-0.1666666666666666,3.9735957502678594,0.0,2.0,0.0,1.6888888888888938
729,43680.0,12.133333333333333,-0.1666666666666666,3.974354052966202,0.0,2.0,0.0,1.6916666666666715
730,43740.0,12.15,-0.1666666666666666,3.975111915096569,0.0,2.0,0.0,1.6944444444444493
731,43800.0,12.166666666666666,-0.1666666666666666,3.975869359340792,0.0,2.0,0.0,1.6972222222222273
732,43860.0,12.183333333333334,-0.1666666666666666,3.9766264083353167,0.0,2.0,0.0,1.700000000000005
733,43920.0,12.2,-0.1666666666666666,3.977383084597003,0.0,2.0,0.0,1.7027777777777828
734,43980.0,12.216666666666669,-0.1666666666666666,3.9781394105140313,0.0,2.0,0.0,1.7055555555555608
735,44040.0,12.233333333333333,-0.1666666666666666,3.978895408373632,0.0,2.0,0.0,1.7083333333333386
736,44100.0,12.25,-0.1666666666666666,3.979651100260373,0.0,2.0,0.0,1.7111111111111166
737,44160.0,12.266666666666667,-0.1666666666666666,3.980406508111303,0.0,2.0,0.0,1.7138888888888943
738,44220.0,12.283333333333331,-0.1666666666666666,3.981161653736741,0.0,2.0,0.0,1.7166666666666721
739,44280.0,12.3,-0.1666666666666666,3.9819165588029146,0.0,2.0,0.0,1.71944444444445
740,44340.0,12.316666666666666,-0.1666666666666666,3.982671244714693,0.0,2.0,0.0,1.7222222222222279
741,44400.0,12.333333333333334,-0.1666666666666666,3.983425732755749,0.0,2.0,0.0,1.7250000000000056
742,44460.0,12.35,-0.1666666666666666,3.984180044029607,0.0,2.0,0.0,1.7277777777777836
743,44520.0,12.366666666666667,-0.1666666666666666,3.984934199455622,0.0,2.0,0.0,1.7305555555555614
744,44580.0,12.383333333333333,-0.1666666666666666,3.985688219796091,0.0,2.0,0.0,1.7333333333333392
745,44640.0,12.4,-0.1666666666666666,3.9864421255737055,0.0,2.0,0.0,1.7361111111111172
746,44700.0,12.416666666666666,-0.1666666666666666,3.9871959371216703,0.0,2.0,0.0,1.738888888888895
747,44760.0,12.433333333333334,-0.1666666666666666,3.987949674604765,0.0,2.0,0.0,1.7416666666666727
748,44820.0,12.45,-0.1666666666666666,3.9887033580080384,0.0,2.0,0.0,1.7444444444444507
749,44880.0,12.466666666666669,-0.1666666666666666,3.989457007040543,0.0,2.0,0.0,1.7472222222222284
750,44940.0,12.483333333333333,-0.1666666666666666,3.990210641257424,0.0,2.0,0.0,1.7500000000000062
751,45000.0,12.5,-0.1666666666666666,3.990964280013062,0.0,2.0,0.0,1.7527777777777842
752,45060.0,12.516666666666667,-0.1666666666666666,3.991717942460725,0.0,2.0,0.0,1.755555555555562
753,45120.0,12.533333333333331,-0.1666666666666666,3.9924716475786655,0.0,2.0,0.0,1.75833333333334
754,45180.0,12.55,-0.1666666666666666,3.9932254141027386,0.0,2.0,0.0,1.7611111111111177
755,45240.0,12.566666666666666,-0.1666666666666666,3.993979260571858,0.0,2.0,0.0,1.7638888888888955
756,45300.0,12.583333333333334,-0.1666666666666666,3.994733205348805,0.0,2.0,0.0,1.7666666666666735
757,45360.0,12.6,-0.1666666666666666,3.995487266613407,0.0,2.0,0.0,1.7694444444444513
758,45420.0,12.616666666666667,-0.1666666666666666,3.996241462282695,0.0,2.0,0.0,1.772222222222229
759,45480.0,12.633333333333333,-0.1666666666666666,3.996995810117921,0.0,2.0,0.0,1.775000000000007
760,45540.0,12.65,-0.1666666666666666,3.99775032768701,0.0,2.0,0.0,1.7777777777777848
761,45600.0,12.666666666666666,-0.1666666666666666,3.998505032366694,0.0,2.0,0.0,1.7805555555555626
762,45660.0,12.683333333333334,-0.1666666666666666,3.999259941367408,0.0,2.0,0.0,1.7833333333333405
763,45720.0,12.7,-0.1666666666666666,4.00001507167753,0.0,2.0,0.0,1.7861111111111183
764,45780.0,12.716666666666669,-0.1666666666666666,4.000770440104699,0.0,2.0,0.0,1.788888888888896
765,45840.0,12.733333333333333,-0.1666666666666666,4.0015260632960405,0.0,2.0,0.0,1.791666666666674
766,45900.0,12.75,-0.1666666666666666,4.002281957734548,0.0,2.0,0.0,1.7944444444444518
767,45960.0,12.766666666666667,-0.1666666666666666,4.003038139671737,0.0,2.0,0.0,1.7972222222222296
768,46020.0,12.783333333333331,-0.1666666666666666,4.003794625222467,0.0,2.0,0.0,1.8000000000000076
769,46080.0,12.8,-0.1666666666666666,4.004551430334359,0.0,2.0,0.0,1.8027777777777854
770,46140.0,12.816666666666666,-0.1666666666666666,4.005308570791553,0.0,2.0,0.0,1.8055555555555631
771,46200.0,12.833333333333334,-0.1666666666666666,4.006066062238402,0.0,2.0,0.0,1.8083333333333411
772,46260.0,12.85,-0.1666666666666666,4.006823920132367,0.0,2.0,0.0,1.8111111111111189
773,46320.0,12.866666666666667,-0.1666666666666666,4.007582159781827,0.0,2.0,0.0,1.8138888888888969
774,46380.0,12.883333333333333,-0.1666666666666666,4.008340796365672,0.0,2.0,0.0,1.8166666666666746
775,46440.0,12.9,-0.1666666666666666,4.009099844931911,0.0,2.0,0.0,1.8194444444444524
776,46500.0,12.916666666666666,-0.1666666666666666,4.009859320339497,0.0,2.0,0.0,1.8222222222222304
777,46560.0,12.933333333333334,-0.1666666666666666,4.010619237343711,0.0,2.0,0.0,1.8250000000000082
778,46620.0,12.95,-0.1666666666666666,4.011379610570715,0.0,2.0,0.0,1.827777777777786
779,46680.0,12.966666666666669,-0.1666666666666666,4.012140454522308,0.0,2.0,0.0,1.830555555555564
780,46740.0,12.983333333333333,-0.1666666666666666,4.012901783598639,0.0,2.0,0.0,1.8333333333333417
781,46800.0,13.0,-0.1666666666666666,4.013663612057272,0.0,2.0,0.0,1.8361111111111195
782,46860.0,13.016666666666667,-0.1666666666666666,4.014425954048284,0.0,2.0,0.0,1.8388888888888975
783,46920.0,13.033333333333331,-0.1666666666666666,4.015188823633349,0.0,2.0,0.0,1.8416666666666752
784,46980.0,13.05,-0.1666666666666666,4.015952234785936,0.0,2.0,0.0,1.844444444444453
785,47040.0,13.066666666666666,-0.1666666666666666,4.016716201339409,0.0,2.0,0.0,1.847222222222231
786,47100.0,13.083333333333334,-0.1666666666666666,4.0174807370658,0.0,2.0,0.0,1.8500000000000087
787,47160.0,13.1,-0.1666666666666666,4.018245855653888,0.0,2.0,0.0,1.8527777777777865
788,47220.0,13.116666666666667,-0.1666666666666666,4.019011570714672,0.0,2.0,0.0,1.8555555555555645
789,47280.0,13.133333333333333,-0.1666666666666666,4.019777895803475,0.0,2.0,0.0,1.8583333333333423
790,47340.0,13.15,-0.1666666666666666,4.02054484438308,0.0,2.0,0.0,1.86111111111112
791,47400.0,13.166666666666666,-0.1666666666666666,4.021312429857035,0.0,2.0,0.0,1.863888888888898
792,47460.0,13.183333333333334,-0.1666666666666666,4.0220806655885415,0.0,2.0,0.0,1.8666666666666758
793,47520.0,13.2,-0.1666666666666666,4.022849564901818,0.0,2.0,0.0,1.8694444444444538
794,47580.0,13.216666666666669,-0.1666666666666666,4.023619141034019,0.0,2.0,0.0,1.8722222222222316
795,47640.0,13.233333333333333,-0.1666666666666666,4.024389407210108,0.0,2.0,0.0,1.8750000000000093
796,47700.0,13.25,-0.1666666666666666,4.025160376623229,0.0,2.0,0.0,1.8777777777777873
797,47760.0,13.266666666666667,-0.1666666666666666,4.025932062440756,0.0,2.0,0.0,1.880555555555565
798,47820.0,13.283333333333331,-0.1666666666666666,4.026704477826308,0.0,2.0,0.0,1.8833333333333429
799,47880.0,13.3,-0.1666666666666666,4.027477635905186,0.0,2.0,0.0,1.8861111111111208
800,47940.0,13.316666666666666,-0.1666666666666666,4.028251549796869,0.0,2.0,0.0,1.8888888888888986
801,48000.0,13.333333333333334,-0.1666666666666666,4.02902623263418,0.0,2.0,0.0,1.8916666666666764
802,48060.0,13.35,-0.1666666666666666,4.029801697565571,0.0,2.0,0.0,1.8944444444444544
803,48120.0,13.366666666666667,-0.1666666666666666,4.030577957708674,0.0,2.0,0.0,1.8972222222222321
804,48180.0,13.383333333333333,-0.1666666666666666,4.03135502622399,0.0,2.0,0.0,1.90000000000001
805,48240.0,13.4,-0.1666666666666666,4.032132916296557,0.0,2.0,0.0,1.902777777777788
806,48300.0,13.416666666666666,-0.1666666666666666,4.032911641142534,0.0,2.0,0.0,1.9055555555555657
807,48360.0,13.433333333333334,-0.1666666666666666,4.033691214031841,0.0,2.0,0.0,1.9083333333333434
808,48420.0,13.45,-0.1666666666666666,4.034471648254239,0.0,2.0,0.0,1.9111111111111214
